0.711974,-0.162371,0.683175
-nan,-nan,-1.631658
-0.823559,0.502388,-0.263357
0.748717,-0.228267,0.622348
0.279629,0.853973,0.438790
-nan,-nan,-1.239160
-0.652737,0.751540,0.095509
-nan,-nan,-1.831100
-0.009346,-0.911178,-0.411907
-nan,-nan,-1.209330
0.747664,0.651726,-0.127481
-0.024177,-0.187737,-0.981922
0.334002,0.072792,0.939757
-0.851924,0.086584,-0.516457
-0.349631,-0.901038,0.256687
-0.429466,0.476953,0.766861
0.541174,0.712204,0.447098
0.138399,-0.786519,0.601859
0.924441,-0.374802,0.070238
0.630474,-0.643108,0.434643
-nan,-nan,-2.181732
0.069835,0.919176,0.387606
-nan,-nan,-1.206350
-nan,-nan,-1.398146
0.713196,-0.646946,0.269838
-0.783958,-0.038720,-0.619605
-0.170585,0.079596,0.982123
-0.151262,-0.988493,-0.001163
-0.521769,0.813355,-0.257315
0.709798,0.282181,0.645415
0.629540,-0.586661,0.509420
-nan,-nan,-2.463065
-nan,-nan,-1.001140
-nan,-nan,-1.787036
-0.474775,-0.040124,0.879192
0.263587,0.826886,0.496771
0.667578,0.135006,0.732197
-nan,-nan,-1.865439
-nan,-nan,-1.569900
-0.551358,0.423214,0.718954
0.270179,-0.939168,-0.212052
0.085697,0.736041,-0.671490
-0.388519,0.918111,-0.078265
-nan,-nan,-1.263916
-0.849264,-0.258616,0.460291
-nan,-nan,-1.050678
-0.698449,0.712678,-0.065261
0.713867,-0.176396,0.677701
-0.772167,0.540640,0.333866
-0.418659,-0.317123,-0.850975
-0.970205,0.117971,-0.211625
-nan,-nan,-1.791602
0.385732,-0.264345,0.883930
-0.672774,0.302011,-0.675400
-0.347586,0.937210,-0.028659
-nan,-nan,-1.925644
-nan,-nan,-2.178772
-0.019391,0.907796,0.418963
-nan,-nan,-1.006439
-0.446112,0.855445,0.263054
-0.000155,0.864293,0.502989
0.595407,0.629219,0.499574
-nan,-nan,-1.247087
-0.681399,-0.703919,-0.200485
0.236387,0.576305,0.782300
0.437443,-0.482173,0.759048
-0.707754,-0.684890,-0.173237
0.415079,-0.906249,-0.080136
0.533550,-0.743684,-0.402814
-0.500498,0.179231,-0.846982
-nan,-nan,-1.739268
-0.061363,0.469530,0.880782
-nan,-nan,-2.230353
0.327936,0.777799,0.536177
-0.006163,-0.804734,-0.593603
-0.231700,0.076118,0.969805
-nan,-nan,-1.102950
-0.063130,0.526559,-0.847791
-0.120973,-0.641056,0.757901
-0.187501,0.843611,0.503154
-0.553756,-0.617581,-0.558522
-0.204961,0.706985,-0.676877
-nan,-nan,-1.209060
-nan,-nan,-1.608813
0.077062,-0.994559,0.070103
0.043387,-0.967392,-0.249540
0.930893,-0.358206,-0.071601
-0.281902,-0.639931,0.714856
0.761143,0.273652,0.588027
0.631187,0.438312,-0.639910
0.837734,0.497246,-0.225717
-0.194966,0.764894,-0.613943
0.396100,-0.517305,0.758617
0.156883,-0.178419,0.971367
-0.327082,-0.863586,0.383715
-0.882646,-0.166025,-0.439739
-0.100054,-0.761571,0.640312
-0.367375,-0.263758,-0.891890
0.960497,0.087263,0.264255
0.403508,0.869165,-0.285891
-0.765878,0.632323,0.116613
-0.803077,-0.398174,0.443312
-0.904560,-0.086867,-0.417403
-0.646110,0.714365,-0.268746
-0.003883,-0.222816,-0.974853
-0.767306,0.540304,0.345419
-0.228930,-0.958377,0.170599
-nan,-nan,-1.789896
-nan,-nan,-1.291891
-0.950810,0.306488,0.044999
-0.666443,-0.233010,-0.708209
-0.755074,0.035140,0.654697
0.466651,0.478828,-0.743613
0.746108,-0.561997,0.357047
0.908694,0.396354,0.131068
-nan,-nan,-2.336082
-0.670734,0.516693,-0.532113
-0.841096,0.037045,-0.539616
-nan,-nan,-1.098249
-nan,-nan,-1.049681
0.653811,0.675978,0.339978
-0.018881,-0.837720,0.545774
0.738633,-0.424646,0.523543
-0.713999,-0.637763,-0.288899
-0.253039,-0.120776,0.959888
-nan,-nan,-1.865702
-0.076867,-0.645290,-0.760061
0.032979,-0.649766,-0.759419
0.853347,0.308707,0.420117
0.882425,-0.465742,-0.066416
-0.901451,0.122903,0.415068
-0.269581,-0.374633,0.887117
-nan,-nan,-2.643920
-nan,-nan,-1.063507
-0.454348,-0.847970,-0.272975
-nan,-nan,-1.136569
-0.063815,0.863349,-0.500556
0.515579,0.852413,-0.087005
0.163787,0.287105,0.943793
-nan,-nan,-1.515052
0.430194,-0.461324,-0.775960
-0.448615,-0.152873,-0.880553
-nan,-nan,-1.518930
0.022048,-0.560892,-0.827595
0.169577,0.984292,-0.049126
0.063337,0.653765,0.754042
0.745467,0.623783,0.234893
-nan,-nan,-1.580754
0.607161,-0.547284,0.576052
-nan,-nan,-1.537545
-nan,-nan,-1.038521
-0.458186,0.328741,0.825830
-nan,-nan,-1.680279
0.581520,0.798205,0.157171
0.273955,-0.541865,-0.794563
0.177278,0.839915,-0.512948
0.845688,-0.136889,-0.515823
0.017884,0.992385,0.121871
0.847883,0.205557,-0.488713
0.799867,0.069098,0.596187
-0.027020,-0.996247,0.082231
0.507953,0.079333,-0.857724
-0.806354,0.111760,0.580778
0.678907,0.571172,0.461354
-0.942052,0.114048,-0.315486
0.405511,0.615074,0.676198
-0.019297,0.283367,0.958817
0.347391,-0.229359,0.909238
-0.999621,0.006519,0.026761
-nan,-nan,-1.182998
-0.789689,0.038858,-0.612275
-0.058481,-0.151598,-0.986711
-0.357472,-0.550983,-0.754077
-0.452528,0.200410,0.868939
0.371352,0.424634,0.825702
-nan,-nan,-1.107555
0.052557,-0.053238,0.997198
0.521656,0.684511,0.509235
-0.363340,-0.051676,0.930222
-0.073284,0.762844,0.642416
0.122029,-0.796979,0.591551
0.368515,-0.767828,0.524059
0.741491,0.111166,0.661690
-nan,-nan,-1.096626
-0.334062,0.376427,0.864121
-nan,-nan,-1.053619
0.490026,0.867178,-0.088751
0.092132,-0.906535,0.411953
-nan,-nan,-1.292625
-0.808400,0.492740,0.322019
-nan,-nan,-2.481982
-0.478267,0.763803,-0.433434
-nan,-nan,-1.028531
0.017912,-0.990311,-0.137707
-0.300339,0.728049,0.616232
-0.154187,-0.952335,-0.263218
0.293853,-0.441742,-0.847652
-0.221588,-0.586365,0.779150
-0.612742,0.777858,0.139587
-0.570905,-0.598307,0.562225
-0.772036,0.127139,-0.622733
-0.047271,-0.955818,0.290132
-nan,-nan,-1.989086
0.997697,-0.022327,-0.064053
-0.396142,0.910889,0.115555
-0.382248,-0.385217,-0.839937
-nan,-nan,-1.549069
-0.123636,-0.462750,0.877825
0.956107,-0.189042,-0.223880
-0.328833,0.566945,0.755276
-0.215695,-0.494985,-0.841704
-nan,-nan,-1.055910
-nan,-nan,-1.695595
0.566247,-0.690291,-0.450402
0.091943,-0.594741,-0.798642
0.962953,0.070537,0.260281
0.763159,-0.470196,-0.443288
0.962067,0.226166,-0.152567
-0.332264,0.935065,0.123507
0.048534,0.831655,-0.553167
-0.311570,0.311183,0.897825
0.412975,0.631176,-0.656558
-0.462347,-0.886490,0.019227
0.735419,0.662198,0.143712
-nan,-nan,-1.609636
0.419102,0.756091,-0.502673
-0.280126,-0.817041,-0.503957
-0.970858,-0.238306,0.025407
-0.768186,0.332523,-0.547100
0.192750,0.963717,0.184652
0.561284,0.399764,-0.724671
0.295208,0.865772,-0.404094
0.988500,-0.035342,-0.147035
-0.903929,-0.286216,-0.317795
-0.421040,0.672836,0.608291
-nan,-nan,-1.577286
-0.997802,-0.062546,-0.021867
0.619575,-0.778169,0.102858
-0.094145,0.410900,-0.906807
0.461364,0.649226,0.604689
0.827379,-0.278566,-0.487694
0.532733,0.436431,-0.725068
-0.142876,-0.856710,-0.495615
-0.005475,-0.064475,0.997904
-0.196102,-0.001364,0.980583
0.131788,0.236933,-0.962546
-0.465839,-0.824581,-0.321031
-nan,-nan,-1.625722
0.511809,-0.099467,-0.853321
-nan,-nan,-1.263572
0.582284,-0.527187,-0.618885
-0.424266,-0.347746,-0.836105
-0.601465,0.282933,0.747120
-0.233657,0.335139,0.912736
-0.256475,-0.503596,0.824992
-0.447690,0.380925,0.808993
-0.196811,-0.980081,-0.026595
-nan,-nan,-1.195109
0.710941,-0.349106,0.610481
0.449750,0.411441,-0.792743
0.903278,-0.387166,0.184909
-0.374381,-0.015438,-0.927147
0.508825,0.536039,0.673616
0.433080,0.893774,0.116662
-0.454597,-0.527594,0.717625
-0.405422,-0.607927,0.682685
0.455293,-0.835151,-0.308595
-0.705021,0.564276,0.429578
0.850896,-0.444942,-0.279289
-0.956606,0.274864,-0.096716
-nan,-nan,-2.372324
-0.458567,0.064219,0.886337
-0.513322,-0.778398,0.361383
-0.515340,0.822689,-0.240017
-0.905436,0.324511,-0.273638
-0.762182,-0.070854,-0.643473
-0.336220,-0.939269,-0.068781
0.811002,0.526096,0.255926
-nan,-nan,-1.604456
0.218816,-0.759194,0.612980
-0.310069,-0.658729,0.685517
0.052429,0.787512,0.614065
0.676526,-0.530282,-0.510993
-0.135053,-0.488761,0.861901
-nan,-nan,-2.072518
-0.943444,0.209845,0.256668
0.971201,-0.226883,0.072750
0.823365,-0.501845,-0.264994
-0.912702,-0.407889,0.024520
0.803674,0.165543,-0.571579
-0.504067,-0.142188,0.851880
0.194361,0.675771,-0.711026
-0.148954,-0.710701,-0.687544
-0.215130,0.374195,0.902052
0.468915,0.687708,-0.554234
-nan,-nan,-1.340012
0.441657,0.890692,-0.107740
0.303787,0.592712,0.745927
-nan,-nan,-2.710376
-nan,-nan,-1.166883
0.655643,0.032342,-0.754378
-0.691651,0.687243,0.222071
0.259103,0.965512,0.025545
0.897742,0.428866,-0.100659
0.774387,0.480620,0.411496
-0.572444,0.132681,0.809137
0.575224,-0.618761,0.535026
0.981253,-0.153172,-0.116968
0.533176,-0.284892,-0.796592
-nan,-nan,-1.804703
-0.242082,0.969497,0.038374
0.334011,-0.120648,-0.934816
0.104312,0.143255,0.984173
-nan,-nan,-1.287982
0.517226,-0.815313,0.260274
0.755636,0.165570,-0.633719
-0.642539,-0.434743,-0.630985
0.279052,-0.219231,-0.934916
-0.413417,0.412135,-0.811930
0.388016,0.466970,0.794596
0.881434,0.446726,-0.153331
-0.274877,0.941103,-0.196895
0.364770,-0.837866,-0.406109
-nan,-nan,-1.247670
0.495438,-0.174901,0.850853
0.095350,-0.599872,-0.794394
-0.379379,0.906488,-0.185342
-0.470418,0.587920,0.658071
0.137436,-0.791275,-0.595815
0.735974,-0.663838,0.132896
-0.172971,-0.975488,0.136032
-nan,-nan,-1.595439
-nan,-nan,-1.010743
-nan,-nan,-1.036324
-0.050641,0.274588,0.960228
0.945044,-0.156416,-0.287099
0.536228,-0.844007,0.010538
-0.065053,-0.809814,0.583069
-nan,-nan,-1.122389
0.760808,-0.038687,-0.647822
-nan,-nan,-1.815896
0.589608,-0.466512,-0.659340
-nan,-nan,-1.582664
-nan,-nan,-2.310373
0.536030,0.278302,0.797006
-nan,-nan,-1.154483
0.987596,0.005640,0.156912
0.592437,0.019226,0.805387
0.068145,-0.982987,-0.170564
0.783328,0.328261,-0.527865
-0.770869,-0.392663,0.501574
-0.311292,0.949877,0.028810
-0.422142,-0.618524,-0.662740
0.766131,0.496898,0.407599
-0.472887,0.551883,-0.686879
-nan,-nan,-2.068267
-0.911402,-0.406109,0.066502
0.786999,0.616872,-0.010075
0.618219,0.300887,0.726136
-0.395435,-0.910942,-0.117542
-0.518785,-0.825653,-0.221718
-0.839657,0.520719,0.154361
-0.230511,0.935528,-0.267680
0.296905,-0.591669,0.749516
-0.227992,0.725247,0.649644
0.615669,0.537761,-0.575990
0.793413,-0.495004,-0.354213
-0.551122,-0.772895,-0.314479
0.069283,-0.881871,-0.466372
-nan,-nan,-1.490582
-nan,-nan,-1.041685
-0.246853,0.900495,0.358012
-0.926812,-0.213789,0.308729
-nan,-nan,-2.218670
-0.631717,-0.374763,-0.678591
-0.058150,0.948413,0.311660
-0.641490,-0.756861,-0.125108
-0.755429,-0.414541,0.507428
-nan,-nan,-1.150624
0.862472,0.380713,0.333468
0.286948,-0.543483,0.788852
-nan,-nan,-1.060831
-0.394425,0.297578,-0.869411
-nan,-nan,-1.170802
0.396372,-0.616165,-0.680610
0.836539,0.327506,-0.439251
-0.568225,-0.433561,0.699389
-0.853987,-0.505613,0.122724
-nan,-nan,-2.233857
0.905344,-0.337911,0.257234
0.543249,0.783164,-0.302548
-nan,-nan,-1.239357
-0.217169,0.613149,-0.759530
-0.504158,-0.541221,0.672982
-0.881105,0.151054,-0.448147
0.519182,0.646554,-0.558944
-0.020722,0.980759,0.194121
0.542181,-0.245479,0.803605
-0.535508,-0.546956,0.643483
-0.285122,0.547022,-0.787065
0.421301,0.816803,0.394129
-0.650144,0.524766,-0.549484
-0.832288,0.375998,0.407335
0.850510,-0.444661,-0.280910
0.272011,-0.938299,-0.213555
-0.318917,-0.925682,-0.203481
-0.440394,-0.691592,-0.572498
-0.747748,0.630351,-0.208642
-0.869882,-0.083301,-0.486175
-nan,-nan,-1.279932
-0.854413,0.519588,-0.002652
-nan,-nan,-1.406168
-nan,-nan,-1.119828
-nan,-nan,-1.342917
-nan,-nan,-2.199368
0.295278,-0.321337,-0.899752
0.702584,-0.635733,-0.319717
-0.386682,0.380577,0.840023
0.203082,-0.583932,-0.785990
-nan,-nan,-1.672672
-0.105659,-0.572384,-0.813150
-nan,-nan,-2.029958
0.861060,0.401259,-0.312357
0.706041,-0.552771,-0.442662
0.766164,0.316823,0.559120
-0.698062,-0.684923,-0.208780
-nan,-nan,-1.009218
-0.168313,0.807680,-0.565087
-0.563737,0.015936,-0.825801
-0.320907,0.934175,-0.155998
0.915542,0.341042,0.213247
-0.611210,0.450623,0.650662
0.557997,0.523607,0.643797
-nan,-nan,-1.261592
-nan,-nan,-1.580960
0.541410,0.229477,0.808836
-0.296962,-0.915281,-0.272167
-0.138764,-0.987797,-0.070721
0.336843,0.167245,0.926588
-0.041542,0.979356,-0.197826
-0.792500,-0.260262,-0.551549
-0.716450,-0.360367,-0.597356
-nan,-nan,-1.298462
-nan,-nan,-1.629738
0.629699,0.598729,-0.494978
0.987292,-0.148995,0.055273
0.498365,0.680150,0.537613
0.976011,-0.098265,0.194283
-0.937936,-0.301389,0.171586
0.867918,-0.066086,-0.492291
-0.471324,0.068226,0.879317
-0.279499,0.409908,-0.868248
-nan,-nan,-1.942568
-0.153116,0.697500,0.700035
-0.776530,-0.318792,0.543482
-nan,-nan,-1.218312
-0.536733,-0.841377,-0.063268
0.797165,-0.573029,-0.190174
0.767767,-0.322159,0.553848
0.787773,0.614286,-0.045446
0.293320,0.506021,0.811114
-nan,-nan,-1.711074
0.468598,-0.563106,0.680681
-0.112382,-0.031117,0.993178
0.110179,-0.674955,0.729586
-nan,-nan,-1.073220
-0.384458,-0.431075,0.816313
-nan,-nan,-1.536276
-0.145392,0.895301,0.421068
-nan,-nan,-1.051432
-nan,-nan,-2.992743
0.794753,-0.494112,0.352449
0.634161,-0.643601,-0.428506
0.393164,0.167143,0.904149
-0.626005,-0.752251,-0.205511
0.298900,0.054382,0.952734
0.833633,0.363539,0.415808
-nan,-nan,-1.630522
0.153163,-0.987939,-0.022733
-0.968987,0.058645,-0.240052
-0.862295,0.243452,0.444049
-0.578542,0.624210,0.525025
-nan,-nan,-1.433779
0.852593,-0.380516,-0.358180
-0.721499,0.496615,-0.482506
0.599604,-0.360065,0.714722
0.333026,0.217191,0.917563
-0.022907,0.445802,0.894839
0.808137,0.216717,-0.547676
-nan,-nan,-1.170071
0.443527,-0.575050,0.687460
-nan,-nan,-1.675196
0.426596,-0.293410,0.855527
0.240056,0.808069,0.537958
-0.468647,-0.499621,0.728525
-0.250002,-0.835328,-0.489617
0.323288,-0.318306,0.891160
-0.811885,-0.364515,-0.456038
0.681439,0.235471,0.692961
0.989806,0.084802,-0.114423
-nan,-nan,-2.348592
-0.061557,-0.973366,-0.220838
0.286873,0.028860,-0.957534
0.425252,-0.797758,-0.427485
-0.047019,-0.828234,-0.558407
-0.118065,0.898995,-0.421744
-0.166096,0.984431,-0.057514
0.078000,0.007735,-0.996923
-nan,-nan,-1.088828
-0.883239,0.468636,0.016403
0.051045,0.154565,-0.986663
-0.123264,-0.990720,0.057271
-0.779188,-0.467898,-0.417057
0.489110,0.101300,-0.866320
-nan,-nan,-1.520954
-nan,-nan,-2.064881
-0.119690,-0.781963,0.611726
-0.156961,-0.273157,0.949078
0.464232,-0.382109,-0.799050
-0.379582,0.853794,0.356306
0.875957,0.481540,-0.028606
0.725019,0.599963,0.338218
-0.483338,-0.861415,-0.156039
0.291132,0.651705,-0.700373
-nan,-nan,-1.863276
-0.528396,-0.525383,-0.666911
-0.872662,0.486330,0.044094
0.653502,0.065489,0.754087
-0.659205,-0.123306,0.741784
-0.329280,-0.746781,-0.577835
0.981828,-0.145454,-0.121886
-0.903541,0.390035,-0.177445
-nan,-nan,-1.732315
0.475535,-0.874927,0.091481
-nan,-nan,-1.742841
-nan,-nan,-1.118111
-0.529068,0.233010,0.815962
-nan,-nan,-1.239359
-nan,-nan,-2.580565
-nan,-nan,-1.387169
0.917316,0.105226,-0.384004
-0.989235,-0.039132,0.141007
-nan,-nan,-1.315891
0.326021,0.191956,0.925669
-0.097202,0.871768,0.480180
-0.454129,-0.887041,-0.083220
0.050332,-0.464250,0.884273
-nan,-nan,-1.606532
-nan,-nan,-1.277529
-0.112314,0.965206,-0.236142
0.725371,-0.527124,-0.442693
0.529238,0.768267,-0.360102
-0.276037,0.746998,0.604812
-0.369241,0.103171,0.923589
0.058734,-0.938595,-0.339986
-0.309282,0.905990,0.289012
-0.747382,-0.610528,0.262061
-0.734332,0.598190,-0.320819
0.446913,0.538290,0.714502
-0.438228,-0.877456,-0.195007
-0.972633,-0.138050,0.186889
0.097510,-0.992050,0.079553
0.837456,-0.178877,-0.516402
-nan,-nan,-1.643874
0.052370,0.390739,-0.919011
-0.877119,-0.405789,-0.256900
-0.669719,-0.511104,0.538747
-0.872745,-0.460405,-0.162308
-0.447215,0.525051,0.724100
0.131456,-0.594019,-0.793637
-0.279546,-0.715044,-0.640755
0.175403,-0.035368,0.983861
-0.643649,-0.750311,0.150826
-0.228289,0.596739,0.769277
-nan,-nan,-1.230090
-nan,-nan,-2.061971
-0.141758,0.355532,-0.923852
-0.409504,-0.909021,-0.077381
-nan,-nan,-2.062531
-nan,-nan,-2.378797
0.686320,-0.672676,-0.276535
-0.560701,-0.345303,-0.752582
-0.212126,-0.872375,0.440413
-0.778422,0.176262,0.602488
-nan,-nan,-1.158497
0.636186,0.215002,0.740973
0.305393,0.476148,-0.824632
0.678959,0.498964,-0.538562
-nan,-nan,-1.552605
-0.804359,-0.421052,0.419192
-0.620222,0.759504,0.196158
-nan,-nan,-1.502594
-0.270808,0.537383,0.798675
-0.087195,-0.957558,-0.274736
-0.329559,0.376427,-0.865849
0.006808,0.873929,-0.486006
0.697321,-0.365857,-0.616354
0.088377,0.325337,-0.941459
0.131248,0.985257,0.109741
-nan,-nan,-1.356230
-nan,-nan,-1.369922
-nan,-nan,-1.844131
0.071372,-0.482193,0.873153
-nan,-nan,-1.517965
-0.887176,0.316877,0.335421
0.953386,0.118970,-0.277311
-0.097767,0.065217,-0.993070
0.791153,0.608193,0.064643
-nan,-nan,-1.783068
-nan,-nan,-2.425480
-0.817100,-0.000806,0.576495
0.586526,0.777895,0.225538
0.454147,0.193760,-0.869602
-nan,-nan,-1.221189
0.811189,-0.558675,-0.172785
-0.041230,0.934704,-0.353028
0.724341,-0.358964,0.588622
-nan,-nan,-1.175487
-0.938169,0.156499,0.308784
-0.429063,-0.798774,0.421741
0.720169,-0.620291,-0.310798
0.565293,-0.584796,0.581771
0.088042,-0.187443,0.978322
0.392403,0.613569,0.685239
-nan,-nan,-1.644797
-0.473964,0.161470,0.865613
-nan,-nan,-1.250190
0.730966,0.644764,-0.223535
-0.182970,-0.364792,0.912934
-0.775566,0.613358,0.149300
-0.863101,0.486100,0.136980
-0.325289,-0.782529,0.530882
-0.541143,-0.684960,0.487846
0.135852,0.327580,-0.935006
0.230916,0.333949,-0.913869
-nan,-nan,-2.629733
-0.738177,-0.148946,-0.657959
-0.596802,0.525119,-0.606693
-0.125964,0.026307,-0.991686
-nan,-nan,-1.638336
0.092291,-0.875360,-0.474581
0.218343,-0.450536,0.865646
-0.072439,-0.425454,0.902076
-0.356559,0.230771,0.905324
0.444066,0.200378,-0.873301
0.039174,-0.213648,-0.976125
-0.757783,-0.392838,0.521002
0.846378,0.226200,0.482160
0.191117,-0.814364,0.547983
-nan,-nan,-1.088518
-0.426215,0.901929,0.069744
-0.592807,-0.780223,-0.199579
-0.321548,0.556848,0.765851
0.061275,-0.882309,-0.466664
-0.116417,-0.468875,0.875559
-0.957589,-0.016102,-0.287688
-0.546864,-0.422607,-0.722733
-0.233972,-0.556876,0.796961
-nan,-nan,-2.181000
-0.567891,-0.230281,0.790234
-nan,-nan,-1.587731
-0.719337,0.277332,0.636900
0.143907,-0.988792,-0.039764
0.026177,-0.000659,0.999657
0.278857,-0.506858,-0.815680
-0.567997,-0.656600,-0.496242
-0.431778,-0.471642,0.768844
-0.539937,-0.768342,-0.343685
0.687440,-0.490890,-0.535214
0.322336,0.238583,-0.916066
-nan,-nan,-1.220849
-0.774227,0.178618,0.607181
0.786766,0.054957,0.614800
-0.051613,-0.565698,0.822996
0.967382,-0.236908,-0.089699
-nan,-nan,-2.222474
0.679194,0.101443,-0.726915
-nan,-nan,-1.062256
0.270210,0.944328,0.187698
-0.133576,-0.664563,-0.735196
0.121159,-0.986393,-0.111129
0.093065,0.584582,-0.805979
0.525843,-0.849044,0.051127
0.188804,0.977643,0.092562
-0.682174,-0.638735,0.355888
-nan,-nan,-2.708948
0.310544,-0.620053,0.720484
0.047309,-0.915783,-0.398877
0.860958,0.508216,-0.021622
0.297017,-0.927264,0.227954
